,Time,CPU_user
249,2018-07-19 16:20:45+00:00,556.0
250,2018-07-19 16:20:50+00:00,546.0
251,2018-07-19 16:20:55+00:00,432.0
252,2018-07-19 16:21:00+00:00,433.0
253,2018-07-19 16:21:05+00:00,585.6666666716337
254,2018-07-19 16:21:10+00:00,547.3333333283663
255,2018-07-19 16:21:15+00:00,444.5
256,2018-07-19 16:21:20+00:00,545.8333333283663
257,2018-07-19 16:21:25+00:00,334.16666667163366
258,2018-07-19 16:21:30+00:00,10.0
259,2018-07-19 16:21:35+00:00,80.0
260,2018-07-19 16:21:40+00:00,485.83333332836634
261,2018-07-19 16:21:45+00:00,546.6666666716337
262,2018-07-19 16:21:50+00:00,447.5
263,2018-07-19 16:21:55+00:00,412.5
264,2018-07-19 16:22:00+00:00,519.3333333283663
265,2018-07-19 16:22:05+00:00,523.6666666716337
266,2018-07-19 16:22:10+00:00,412.5
267,2018-07-19 16:22:15+00:00,566.8333333283663
268,2018-07-19 16:22:20+00:00,519.6666666716337
269,2018-07-19 16:22:25+00:00,416.5
270,2018-07-19 16:22:30+00:00,184.1666666716337
271,2018-07-19 16:22:35+00:00,12.33333332836628
272,2018-07-19 16:22:40+00:00,10.0
273,2018-07-19 16:22:45+00:00,11.33333332836628
274,2018-07-19 16:22:50+00:00,11.16666667163372
275,2018-07-19 16:22:55+00:00,9.0
276,2018-07-19 16:23:00+00:00,10.5
277,2018-07-19 16:23:05+00:00,22.33333332836628
278,2018-07-19 16:23:10+00:00,16.66666667163372
279,2018-07-19 16:23:15+00:00,9.5
280,2018-07-19 16:23:20+00:00,13.0
281,2018-07-19 16:23:25+00:00,13.5
282,2018-07-19 16:23:30+00:00,12.0
283,2018-07-19 16:23:35+00:00,9.5
284,2018-07-19 16:23:40+00:00,12.5
285,2018-07-19 16:23:45+00:00,10.0
286,2018-07-19 16:23:50+00:00,11.0
287,2018-07-19 16:23:55+00:00,13.33333332836628
288,2018-07-19 16:24:00+00:00,13.66666667163372
289,2018-07-19 16:24:05+00:00,10.5
290,2018-07-19 16:24:10+00:00,10.5
291,2018-07-19 16:24:15+00:00,12.0
292,2018-07-19 16:24:20+00:00,12.0
293,2018-07-19 16:24:25+00:00,8.0
294,2018-07-19 16:24:30+00:00,10.66666667163372
295,2018-07-19 16:24:35+00:00,12.33333332836628
296,2018-07-19 16:24:40+00:00,9.5
297,2018-07-19 16:24:45+00:00,13.83333332836628
298,2018-07-19 16:24:50+00:00,14.66666667163372
299,2018-07-19 16:24:55+00:00,14.0
300,2018-07-19 16:25:00+00:00,13.0
301,2018-07-19 16:25:05+00:00,14.33333332836628
302,2018-07-19 16:25:10+00:00,28.66666667163372
303,2018-07-19 16:25:15+00:00,448.0
304,2018-07-19 16:25:20+00:00,543.0
305,2018-07-19 16:25:25+00:00,486.5
306,2018-07-19 16:25:30+00:00,436.0
307,2018-07-19 16:25:35+00:00,588.0
308,2018-07-19 16:25:40+00:00,435.5
309,2018-07-19 16:25:45+00:00,544.6666666716337
310,2018-07-19 16:25:50+00:00,594.8333333283663
311,2018-07-19 16:25:55+00:00,485.0
312,2018-07-19 16:26:00+00:00,434.5
313,2018-07-19 16:26:05+00:00,544.6666666716337
314,2018-07-19 16:26:10+00:00,546.3333333283663
315,2018-07-19 16:26:15+00:00,434.5
316,2018-07-19 16:26:20+00:00,485.0
317,2018-07-19 16:26:25+00:00,544.8333333283663
318,2018-07-19 16:26:30+00:00,545.6666666716337
319,2018-07-19 16:26:35+00:00,432.5
320,2018-07-19 16:26:40+00:00,544.0
