105.3874000	5537463.92	-0.0058022	48.6495000	113823.6552873	-0.0643950	-0.0640840
106.1419000	5473576.01	0.0038666	47.8731000	114335.1070520	-0.0763733	-0.0760101
110.4503000	5516068.09	-0.0208886	48.5537000	113607.5744442	-0.0828111	-0.0824322
113.4582000	5290337.03	-0.0279716	44.6551000	118471.0598895	-0.0822129	-0.0818705
116.8155000	5002431.82	0.0254655	42.4786000	117763.5754906	-0.0740588	-0.0738117
118.2357000	5263868.05	-0.0143342	43.8496000	120043.6959053	-0.0589831	-0.0588868
114.7550000	5115093.95	-0.0564005	41.8962000	122089.6870841	-0.0387102	-0.0388037
105.6906000	4568911.03	-0.0564146	34.8395000	131141.6933540	-0.0157391	-0.0160332
140.3803000	4080933.22	0.0810318	37.6633000	108353.0445580	0.0071554	0.0066828
170.1109000	4800621.94	0.0327614	44.9849000	106716.2968591	0.0274786	0.0268824
200.0640000	5125826.27	0.0136973	47.8297000	107168.2713329	0.0434779	0.0428364
188.0912000	5268196.70	-0.0773135	46.6689000	112884.5270308	0.0543737	0.0537740
120.0122000	4512051.45	-0.0234332	43.0877000	104717.8534516	0.0602979	0.0598182
91.9234000	4305429.57	0.1352441	43.7603000	98386.6556211	0.0619660	0.0616601
83.2810000	5652131.18	-0.0148655	44.8578000	126001.0785692	0.0602013	0.0600882
93.9625000	5486548.74	-0.0968745	40.6150000	135086.7594713	0.0554814	0.0555424
99.8167000	4517419.56	-0.0509779	33.8413000	133488.3578129	0.0476700	0.0478549
107.6622000	4079182.53	0.0596415	32.4552000	125686.5628496	0.0360392	0.0362763
106.5349000	4596620.62	-0.0308314	34.1790000	134486.6911970	0.0195890	0.0198033
105.7638000	4321657.94	0.1172602	39.0349000	110712.6685185	-0.0024222	-0.0022955
96.6725000	5469807.28	0.0318898	47.8787000	114243.0200371	-0.0298937	-0.0298959
101.2224000	5830160.98	-0.1125694	43.3262000	134564.3278041	-0.0614135	-0.0615556
107.4037000	4650373.42	-0.0545823	34.4156000	135123.9965354	-0.0940613	-0.0943228
97.9519000	4168992.22	-0.0055439	31.5812000	132008.6703295	-0.1235735	-0.1239074
94.4348000	4123022.27	0.0292801	31.7556000	129836.0689793	-0.1448874	-0.1452303
103.8747000	4371750.49	0.0657602	35.7360000	122334.6341583	-0.1530024	-0.1532886
100.4606000	4987196.54	-0.0603588	37.6860000	132335.5234862	-0.1440145	-0.1441903
95.6307000	4419423.94	-0.0305800	33.3187000	132640.9475869	-0.1161190	-0.1161544
90.7215000	4157152.43	-0.0072743	31.7510000	130929.8111468	-0.0703489	-0.0702450
95.3638000	4097108.68	-0.1183561	33.8304000	121107.3083416	-0.0108332	-0.0106237
92.1489000	3229911.26	-0.0049900	36.5687000	88324.4758605	0.0555561	0.0558131
79.9181000	3197837.06	0.0970357	41.4739000	77104.8070221	0.1201724	0.1204074
78.6717000	3885138.43	0.0502143	48.6417000	79872.5872488	0.1740291	0.1741771
82.8232000	4295945.89	0.0329868	52.3638000	82040.3769919	0.2094201	0.2094370
83.9953000	4589032.94	0.0130701	55.0823000	83312.2969783	0.2213846	0.2212589
80.2794000	4710579.97	0.0320421	53.9661000	87287.7598120	0.2086887	0.2084441
79.6069000	5022446.85	0.0204261	53.8898000	93198.4689356	0.1741059	0.1737966
79.7000000	5231903.48	-0.0102535	51.6403000	101314.3510765	0.1239237	0.1236228
77.9620000	5125701.94	-0.0029947	50.0472000	102417.3568743	0.0667710	0.0665532
80.0092000	5095093.33	0.0075389	48.2005000	105706.2339194	0.0119928	0.0119189
83.0526000	5172499.47	-0.0044227	46.4222000	111422.9716284	-0.0321091	-0.0320040
81.8437000	5126947.83	0.0631622	45.2003000	113427.2965058	-0.0598230	-0.0595351
84.8977000	5818271.78	-0.1299164	43.2720000	134458.1203293	-0.0690532	-0.0686063
84.9314000	4480316.34	-0.0638329	36.5062000	122727.5460750	-0.0616078	-0.0610469
85.7127000	3942653.94	0.0240506	38.5396000	102301.3716568	-0.0426729	-0.0420517
85.2826000	4136974.04	0.0217833	47.7008000	86727.5609781	-0.0195634	-0.0189335
82.3653000	4321221.07	0.0274045	52.9105000	81670.3881140	-0.0000190	0.0005771
88.2052000	4564736.10	0.0149057	53.3808000	85512.6956424	0.0095718	0.0101041
94.6348000	4702875.90	-0.0470228	51.6942000	90974.9236720	0.0055990	0.0060483
93.8311000	4280454.67	0.0412706	48.4464000	88354.4426823	-0.0120392	-0.0116850
90.9525000	4648977.62	0.0824334	49.8581000	93244.1794652	-0.0400744	-0.0398244
83.9888000	5484298.22	-0.0560635	49.9364000	109825.6627430	-0.0728158	-0.0726787
82.3276000	4902005.24	-0.0753882	40.8639000	119959.3098021	-0.1036326	-0.1036162
75.3903000	4214712.28	-0.0860094	33.5870000	125486.4167228	-0.1265605	-0.1266697
72.0717000	3547121.43	-0.0094632	29.9603000	118394.0556713	-0.1376076	-0.1378409
68.7663000	3480616.80	-0.0186863	29.1494000	119406.1217130	-0.1354494	-0.1357943
80.0316000	3352923.21	0.0146397	28.0981000	119329.1790868	-0.1213899	-0.1218224
74.8202000	3452553.42	0.0391708	28.9315000	119335.4447751	-0.0986887	-0.0991747
69.6688000	3734058.51	-0.0595740	30.7990000	121239.6021886	-0.0715070	-0.0720050
71.4228000	3314167.34	-0.0033629	27.5172000	120439.8463188	-0.0438000	-0.0442671
72.3601000	3291951.70	0.0201754	27.5936000	119301.2762851	-0.0184508	-0.0188480
73.7579000	3427519.57	-0.0216813	28.8519000	118797.0139183	0.0031674	0.0028694
73.1317000	3282047.20	0.0017846	28.0596000	116966.9989309	0.0211547	0.0209709
75.1507000	3293782.74	-0.0182299	27.4103000	120165.8769766	0.0366570	0.0365867
77.0572000	3175842.38	0.0372066	26.9542000	117823.6556910	0.0512169	0.0512449
75.0225000	3421299.78	0.0408760	29.2166000	117101.2293287	0.0661003	0.0661999
66.7256000	3712918.14	-0.1078306	28.7554000	129120.7265882	0.0817744	0.0819124
65.3464000	2990125.07	0.0180673	24.1301000	123916.8121657	0.0976541	0.0977977
67.2268000	3100159.87	0.0409706	26.2378000	118156.2427260	0.1121562	0.1122793
69.3600000	3365043.28	0.0125977	28.4188000	118409.0559246	0.1230299	0.1231178
67.0766000	3450908.76	0.0161981	29.5854000	116642.2884284	0.1278660	0.1279172
68.4049000	3564546.12	0.0279500	30.3648000	117390.7327060	0.1246556	0.1246821
81.4531000	3769533.98	-0.0061361	31.3099000	120394.3154620	0.1122727	0.1122954
82.1391000	3723555.82	-0.0065082	30.8141000	120839.3501260	0.0907730	0.0908165
72.7846000	3675401.90	0.0003293	31.5595000	116459.4464915	0.0614570	0.0615431
68.9892000	3677823.35	0.0303171	32.4850000	113216.0490543	0.0267001	0.0268424
69.7186000	3907797.04	0.0263851	34.4638000	113388.4552410	-0.0103933	-0.0101937
71.4617000	4119600.58	-0.0271074	36.6064000	112537.7142015	-0.0464274	-0.0461829
67.2277000	3902152.07	-0.0220640	33.4990000	116485.6285856	-0.0781476	-0.0778823
65.9679000	3733675.50	-0.0908495	30.5965000	122029.4969700	-0.1028029	-0.1025480
66.2597000	3111770.03	0.0401938	26.5092000	117384.5317707	-0.1184010	-0.1181902
64.0807000	3372393.05	0.0240140	28.8201000	117015.3137941	-0.1238617	-0.1237239
62.5726000	3538347.28	0.0089898	29.5872000	119590.4743795	-0.1190861	-0.1190403
61.6781000	3602542.21	-0.0317000	29.3395000	122788.1254060	-0.1049639	-0.1050162
64.3944000	3381159.15	-0.0520519	27.0441000	125023.9108229	-0.0833164	-0.0834592
67.9571000	3046582.69	-0.0107701	23.7107000	128489.7824925	-0.0567529	-0.0569663
68.6443000	2981658.04	0.0016835	23.1891000	128580.1536533	-0.0284114	-0.0286676
66.0154000	2991714.10	0.0030024	23.8264000	125562.9930702	-0.0015744	-0.0018426
